0,1,2,3,4,5,6
29.12,68.214,15.99,1.474,100.37199999999999,3.55,131.5
29.29,66.38,16.11,0.02,100.29,4.26,139.31
30.19,60.56,15.01,0.002,100.384,3.446,141.56
30.03,63.75,15.99,0.0,100.38,4.59,134.0
30.03,71.038,14.256,0.0,100.44200000000001,4.45,128.56
30.49,56.31,13.73,2.094,100.37,4.41,119.94
30.67,51.88,15.210000000000003,0.06,100.454,3.88,143.08599999999998
31.2,56.212,12.15,0.06999999999999999,100.522,4.9319999999999995,140.31
30.39,47.75,12.33,0.0,100.53,2.38,73.5
29.939999999999998,70.264,11.29,0.0,100.46000000000001,3.11,138.95
27.625999999999998,49.12,12.33,10.852,100.52,2.296,128.33599999999998
30.560000000000002,53.56,13.796000000000001,0.06000000000000001,100.36599999999999,3.59,117.05
26.996,62.8,13.033999999999997,0.0,100.42,4.2,133.69
29.48,63.06,16.088,0.22999999999999998,100.48,4.92,144.88
28.63,68.62,15.65,5.8,100.51,3.93,124.69
29.69,62.69,15.08,0.8219999999999998,100.47,5.17,121.38
30.35,65.176,14.16,1.042,100.53,2.3760000000000003,134.15
30.56,58.31,16.028,0.324,100.41,4.27,135.81
30.35,72.61,16.199999999999996,3.65,100.39399999999999,4.32,167.412
27.566000000000003,75.224,14.65,0.38,100.476,3.2380000000000004,123.81
29.76,81.614,17.054000000000002,2.28,100.29,2.822,246.52200000000002
27.294,67.076,13.12,1.15,100.402,2.2640000000000002,99.536
28.488,51.19,14.416,0.0,100.626,3.28,120.628
27.918,67.286,13.31,0.01,100.62,2.252,137.388
26.71,52.0,16.834,2.128,100.59,2.858,136.44
30.04,55.5,15.148,1.3880000000000001,100.318,2.8,181.23599999999996
29.8,75.3,14.59,0.45,100.44,2.734,189.35
29.54,59.5,14.77,0.0,100.56199999999998,2.6740000000000004,146.06
29.28,62.0,15.14,2.5940000000000003,100.50399999999999,3.49,124.44
30.23,69.488,16.16,0.02,100.36,2.11,139.31
30.62,76.114,18.479999999999997,0.12,100.34,2.46,148.88
30.01,52.56,12.7,2.0980000000000003,100.4,2.682,176.638
30.02,62.176,13.79,0.0,100.462,3.1439999999999997,168.25
29.95,64.162,13.547999999999998,0.0,100.33,4.53,133.12
30.15,58.62,14.83,0.0,100.28,4.6,132.69
30.25,73.186,16.476,0.01,100.33,3.1799999999999997,155.362
31.71,51.12,15.059999999999999,0.06,100.422,4.34,124.51199999999999
31.62,66.836,12.82,0.09,100.404,3.122,133.612
29.982,47.94,12.63,0.0,100.53399999999999,4.73,136.552
31.76,52.81,14.47,0.02,100.35,4.08,112.81
32.1,56.88,15.81,0.0,100.27,4.41,127.0
31.9,55.69,14.186000000000002,4.223999999999999,100.488,5.16,199.526
31.7,59.06,15.93,0.0,100.58599999999998,5.09,131.38
27.312,85.4,19.03,16.16,100.22,4.97,131.19
27.038,85.624,18.407999999999998,7.866000000000001,100.24,4.04,121.38
26.812,52.12,17.612000000000002,0.01,100.3,3.0460000000000003,211.238
33.06,71.238,16.604000000000003,3.6340000000000003,100.4,2.54,133.81
27.958000000000006,75.138,15.32,0.608,100.43,3.7,167.386
28.434000000000005,73.586,15.112,0.02,100.32,3.34,158.124
27.547999999999995,59.438,14.918000000000001,0.0,100.646,1.948,138.36399999999998
29.034000000000002,69.886,17.942,0.05,100.33,3.9659999999999997,134.5
31.07,61.5,16.54,0.03,100.3,4.71,132.0
27.374000000000002,79.912,16.54,1.508,100.21,2.65,212.248
28.826,78.05199999999999,15.87,2.12,100.44,2.59,145.386
32.58,53.12,15.26,0.16,100.22,3.382,129.62
32.27,54.12,18.358,0.26,100.33,3.19,129.25
27.65,78.574,15.356,3.446,100.4,4.43,120.56
32.15,53.69,14.834,0.294,100.338,4.188000000000001,120.62
28.240000000000002,73.476,16.332,3.4519999999999995,100.42,4.55,135.94
30.55,63.56,16.3,0.06400000000000002,100.404,3.4800000000000004,139.31
31.31,60.94,16.42,0.042,100.466,3.5839999999999996,126.5
30.99,60.12,16.11,0.01,100.49,2.24,157.5
31.04,60.12,15.222,0.072,100.538,3.7119999999999997,113.25
29.71,60.326,16.59,1.16,100.362,3.94,119.0
29.234,66.876,16.344,0.99,100.58,3.0620000000000003,168.12600000000003
27.939999999999998,73.462,17.4,1.2,100.57,2.46,164.5
26.898000000000003,62.38,18.601999999999997,0.94,100.38799999999999,2.57,178.65
30.75,65.38,17.58,1.74,100.29,2.88,222.5
29.71,73.574,16.2,5.44,100.41,2.46,218.25
29.25,68.938,17.458,1.47,100.418,2.9240000000000004,181.486
30.65,62.698,13.815999999999999,0.02,100.558,3.29,135.75
30.66,74.65,17.03,3.868,100.37,3.36,160.22600000000003
28.656,69.31,17.76,2.432,100.494,2.456,135.25
31.04,63.12,17.444,5.052,100.32,2.98,129.81
29.64,78.188,18.178,4.84,100.24,2.81,181.86399999999998
30.33,68.31,17.58,4.77,100.364,2.72,137.5
26.242,76.964,19.336000000000002,13.14,100.434,2.38,154.94
27.304000000000002,82.752,17.03,0.14,100.12,1.09,198.56
30.45,67.5,17.88,1.3539999999999999,100.46,2.974,207.31
29.68,71.62,18.13,2.7,100.16,1.55,150.31
26.844000000000005,71.19,17.88,6.0,100.2,2.42,138.69
28.06,80.38,18.98,6.354,100.35,1.62,106.81
29.82,68.19,15.919999999999998,2.0380000000000003,100.492,3.218,105.88
28.95,83.226,18.8,5.298,100.24,3.13,128.44
29.26,74.12,18.31,1.25,100.21,1.57,160.25
28.203999999999997,74.824,18.384,1.142,100.28,2.13,144.06
28.48,75.44,19.04,1.98,100.34,2.5479999999999996,195.32599999999996
26.248,82.5,18.432,7.52,100.486,2.2,161.75
27.62,85.25,19.59,11.29,100.4,1.97,140.25
29.08,80.012,18.62,0.9560000000000001,100.208,3.7399999999999998,120.75
26.502,83.912,19.17,2.46,100.37,1.55,203.38
27.887999999999998,77.938,15.712,8.09,100.41,3.582,157.476
28.108000000000004,78.076,18.151999999999997,79.03,100.25,3.45,261.0
26.17,88.19,18.68,7.62,100.11,3.77,278.62
26.55,81.838,18.494,7.494,100.14,3.27,267.5
27.35,81.152,17.869999999999997,8.24,100.28,3.39,259.44
26.668,83.69,17.358,0.868,100.38399999999999,2.18,148.25
27.919999999999998,80.988,19.726,9.621999999999998,100.26,4.48,270.12
26.69,85.88,18.68,5.298,100.23,4.84,272.0
27.122000000000003,84.5,18.008,6.72,100.38799999999999,2.268,188.83599999999996
27.762,86.31,19.23,8.6,100.4,3.52,256.75
26.26,75.712,14.626,5.66,100.52,3.19,148.6
28.262,73.586,15.358,5.21,100.54,2.73,284.75
27.33,81.31,18.31,0.61,100.35799999999999,2.1540000000000004,229.62
27.806,81.0,18.62,0.04,100.36600000000001,2.372,276.0
26.784,82.2,18.369999999999997,7.298,100.21,2.8139999999999996,271.81
28.624000000000002,69.626,18.86,19.87,100.36,4.85,175.15
26.159999999999997,91.12,19.556,20.945999999999998,100.11800000000001,3.6479999999999997,228.24
26.782,83.00399999999999,18.424,22.74,100.1,4.22,215.94
26.73,81.35,18.676,6.004,100.27,4.13,223.0
26.974,81.048,19.96,3.67,100.38,3.31,211.25
26.89,90.88,20.08,8.830000000000002,100.59,3.0,135.44
27.05,79.562,17.822000000000003,5.73,100.31,2.97,239.81
27.256,81.962,19.71,17.78,100.28,2.01,241.44
28.423999999999996,73.588,18.467999999999996,4.62,100.29,2.77,241.31
27.28,86.06,18.8,2.03,100.28399999999999,2.226,218.72600000000003
26.59,87.25,19.261999999999997,1.348,100.388,3.104,235.44
26.53,85.56,18.37,3.58,100.44,1.73,225.56
26.504,84.19,18.274,0.958,100.41600000000001,2.0620000000000003,140.60999999999999
27.15,80.252,19.006,2.358,100.38399999999999,2.29,240.5
28.290000000000003,89.138,18.862000000000002,5.364,100.19,3.13,231.55
26.792,90.38,19.652,15.132,100.27000000000001,3.872,237.0
28.268,79.986,18.494,1.8359999999999999,100.3,3.75,235.38
26.7,85.688,19.41,8.57,100.33399999999999,2.9539999999999997,193.94
26.55,88.44,19.17,7.49,100.25,5.24,239.88
26.45,88.5,19.1,7.5840000000000005,100.286,1.972,241.5
26.21,90.688,17.82,14.52,100.38399999999999,4.94,237.69
26.504,58.664,14.696000000000002,1.8780000000000001,100.562,4.77,133.17399999999998
25.9,90.69,18.98,11.36,100.412,3.77,268.19
27.0,88.25,19.65,2.154,100.224,3.1620000000000004,254.62
26.951999999999998,88.28999999999999,18.98,7.6,100.172,3.532,252.12
27.389999999999997,77.002,18.663999999999998,7.22,100.06,4.98,253.25
28.23,80.45,18.55,12.334,100.05,6.08,167.162
26.3,88.75,18.98,8.74,100.298,2.29,252.0
25.76,90.0,18.68,14.26,100.204,3.746,247.44
25.51,90.25,18.189999999999998,8.809999999999999,100.16,5.07,232.648
27.48,74.78999999999999,18.357999999999997,12.1,100.06,5.16,251.94
27.374000000000002,84.688,18.860000000000003,5.3,99.89,5.47,237.56
26.55,90.94,19.84,6.86,99.91,5.28,228.38
26.612000000000002,88.852,18.348000000000003,11.16,100.14,4.65,207.414
26.69,85.174,18.616,7.372,100.42,3.81,237.31
26.76,76.774,19.96,13.612,100.402,4.23,245.5
27.006,88.362,19.53,3.6879999999999997,100.162,5.48,246.25
26.744000000000007,88.728,18.701999999999998,5.13,100.17,4.52,245.12
26.839999999999996,91.126,19.96,4.97,100.19,3.7920000000000003,221.97599999999997
26.6,79.176,17.944,5.2,100.26,4.12,244.12
27.33,86.226,19.19,6.007999999999999,100.35,4.16,173.272
26.76,70.652,18.701999999999998,7.426,100.294,3.99,243.94
27.01,83.626,18.312,4.23,100.336,3.2400000000000007,249.19
26.68,89.88,18.836000000000002,8.574000000000002,100.36600000000001,3.77,255.38
26.47,83.53999999999999,17.712,2.5,100.26,3.37,251.5
28.651999999999997,76.748,18.518,7.8260000000000005,100.29,3.55,276.25
28.016,79.912,18.394,17.886000000000003,100.32,4.12,261.0
26.33,89.12,18.407999999999998,5.632,100.29,4.46,257.0
28.334000000000003,90.326,19.886000000000003,5.07,100.288,3.034,250.06
26.43,88.62,19.04,6.23,100.28800000000001,2.28,257.62
25.92,89.94,19.338,11.108,100.316,4.83,248.94
25.55,80.776,18.556,10.19,100.18,4.18,258.94
28.308,73.672,16.602,1.748,100.31800000000001,4.45,261.06
25.75,90.88,18.383999999999997,26.339999999999996,100.25,3.29,256.25
25.42,90.06,18.456,6.56,100.298,3.7,181.648
25.89,89.5,18.776,16.502000000000002,100.27799999999999,3.418,231.12
27.276,88.88,18.86,1.49,100.3,2.448,243.12
26.18,88.176,18.92,10.008,100.38399999999999,3.2439999999999998,242.31
28.932,66.524,17.456,2.9200000000000004,100.22,3.406,239.63599999999997
26.938,70.464,18.8,22.63,100.23,4.59,243.31
26.19,86.374,19.17,14.46,100.26,4.41,245.81
26.63,86.75,18.898000000000003,15.684000000000001,100.08,5.45,248.88
26.42,89.548,19.65,2.4300000000000006,99.89,2.552,188.286
26.37,91.12,19.65,14.89,100.04,4.27,219.69
26.38,89.69,19.23,8.11,100.328,2.386,196.42399999999998
28.234,75.462,18.738,8.374,100.28,3.73,198.33800000000002
26.47,90.0,19.47,6.6,100.14,4.04,250.62
27.253999999999998,84.652,19.9,10.817999999999998,100.184,3.1980000000000004,234.12
26.752000000000002,79.462,18.75,9.918,100.25,3.73,233.62
26.54,85.776,19.360000000000003,1.57,100.268,2.8340000000000005,237.69
26.75,79.686,18.506,0.43,100.488,2.096,254.56
28.048000000000002,81.976,18.74,7.116,100.16,4.17,194.81199999999998
26.782,85.274,18.68,5.14,100.33,3.47,253.81
27.212,88.19,18.86,5.698,100.39,3.5099999999999993,248.0
26.76,85.94,19.544,5.42,100.414,4.36,141.7
26.66,71.162,18.701999999999998,7.032000000000001,100.338,3.94,237.81
26.78,87.62,19.17,0.66,100.39,2.0700000000000003,238.12
26.7,77.96000000000001,17.75,6.316,100.28999999999999,3.2,266.88
26.58,89.5,19.47,2.34,100.25,2.95,247.31
25.62,69.826,18.115999999999996,4.724,100.308,4.1,239.06
25.69,89.44,18.37,4.39,100.44,3.53,238.06
26.5,86.0,19.189999999999998,6.186,100.28,2.276,261.69
26.68,82.622,18.383999999999997,5.796,100.332,3.66,201.874
26.48,90.19,19.518000000000004,8.642,100.11,3.874,228.9
25.99,91.5,19.29,10.772,100.326,3.0460000000000003,190.17600000000002
26.87,79.376,18.407999999999998,9.338000000000001,100.38,2.57,169.37600000000003
26.85,87.564,19.778000000000002,6.752000000000001,100.45599999999999,2.734,256.31
26.39,82.85,19.324,2.534,100.33000000000001,2.51,253.44
27.947999999999997,80.3,17.92,38.38,100.29,3.1400000000000006,255.0
27.218,87.45,18.869999999999997,6.556,100.21,3.58,244.81
26.409999999999997,90.06,18.43,10.72,100.27,3.66,242.56
26.12,89.12,18.86,3.32,100.27799999999999,3.304,231.94
26.04,90.928,19.384,12.035999999999998,99.99,4.68,262.63800000000003
27.752,90.88,18.872000000000003,14.21,100.20599999999999,5.21,175.27400000000003
26.502,86.06,18.86,12.15,100.36,3.25,236.62
27.01,81.822,19.642000000000003,1.098,100.352,1.99,277.81
26.58,75.462,18.518,10.71,100.32,2.52,130.62
26.66,88.38,19.29,8.386000000000001,100.492,2.71,178.676
28.496000000000002,69.152,16.148000000000003,5.29,100.59,2.374,127.73800000000001
26.42,83.55199999999999,18.68,4.36,100.61,2.508,158.15
26.76,88.876,19.52,10.2,100.242,3.8,241.5
26.55,85.562,19.262,2.45,100.268,2.4539999999999997,259.94
27.23,84.56,17.92,1.6460000000000001,100.426,2.3,269.44
26.988,86.024,19.71,1.74,100.24,2.16,243.5
26.89,90.44,19.082,7.010000000000001,100.494,2.842,216.75
27.894000000000005,85.06,19.59,10.372,100.248,2.76,127.12
26.18,89.5,19.53,13.3,100.228,3.024,157.94
27.764,85.35,19.654000000000003,4.76,100.328,2.8659999999999997,242.0
26.28,79.112,17.125999999999998,6.086,100.46200000000002,1.38,271.81
27.9,77.538,17.967999999999996,2.38,100.42,2.4899999999999998,164.43800000000002
27.122000000000003,77.738,18.054000000000002,0.33799999999999997,100.46,3.15,114.44
25.65,78.438,18.446,6.1160000000000005,100.46199999999999,2.52,123.19
27.375999999999998,86.19,18.86,2.07,100.458,2.0780000000000003,195.68800000000002
27.32,82.44,18.49,1.23,100.5,3.438,103.31
27.131999999999998,78.452,18.49,0.6519999999999999,100.43,1.84,100.12
26.124000000000002,78.612,17.82,6.21,100.41399999999999,2.14,168.876
27.51,81.88,18.43,0.54,100.42,1.83,89.69
28.31,79.476,16.722,0.09,100.48,1.8,91.38
28.05,80.12,18.68,3.224,100.406,2.01,92.12
28.083999999999996,78.324,18.74,0.95,100.434,1.99,196.962
27.18,82.14,17.856,2.714,100.30199999999999,2.55,192.138
27.188,81.826,19.176,2.0119999999999996,100.27000000000001,2.84,193.888
26.66,67.912,17.261999999999997,3.2080000000000006,100.57,2.59,133.12
27.27,85.25,19.03,2.222,100.34400000000001,3.2560000000000002,216.88
27.808,75.348,15.372,3.074,100.39,2.47,175.38
27.497999999999998,74.184,14.453999999999999,35.37,100.52,2.03,115.62
28.315999999999995,74.65,18.86,0.91,100.59,3.8,120.0
26.91,86.12,19.104000000000003,0.8,100.66,2.51,137.56
27.2,84.56,16.808,0.564,100.566,1.78,141.88600000000002
25.7,86.19,15.65,1.87,100.55,2.34,105.44
26.29,67.326,15.210000000000003,1.258,100.59,2.19,72.88
27.978,75.05199999999999,19.17,1.6520000000000004,100.63,1.95,161.62
27.73,81.44,18.62,4.638,100.66,1.7,110.38
27.74,72.138,16.186,0.652,100.596,2.23,88.06
26.208000000000006,82.88,17.808,0.46799999999999997,100.612,2.498,103.44
28.06,79.94,17.76,1.936,100.414,1.38,213.91
27.453999999999997,81.526,16.3,3.3600000000000003,100.41,2.502,107.56
25.23,88.134,19.384,14.829999999999998,100.35799999999999,2.03,181.73600000000002
26.59,77.19,16.66,0.0,100.44,1.32,108.0
27.69,76.5,17.52,0.07,100.44800000000001,0.8,97.62
26.4,85.636,19.311999999999998,2.5300000000000002,100.47999999999999,2.0,92.44
26.841999999999995,85.5,18.98,4.538,100.272,2.872,209.66199999999998
27.8,79.262,19.1,0.2,100.4,1.52,134.88
28.14,79.55,18.55,2.1860000000000004,100.4,2.818,203.71400000000003
26.674,89.94,18.92,29.59,100.244,2.952,77.25
25.96,89.56,17.580000000000002,11.454,100.484,3.16,97.94
26.58,86.19,18.62,0.19,100.36,2.91,93.44
27.6,79.314,16.845999999999997,0.6079999999999999,100.43,2.22,88.12
27.35,82.25,18.49,2.4139999999999997,100.27000000000001,3.7879999999999994,99.81
27.0,83.088,19.630000000000003,1.504,100.29400000000001,3.0000000000000004,208.44
27.043999999999993,81.69,17.97,0.14,100.524,1.94,214.06400000000002
26.694,85.31,17.94,3.1879999999999997,100.424,2.0260000000000002,163.05
26.768000000000008,83.12,18.066000000000003,0.27199999999999996,100.46,2.934,108.81
27.15,84.06,18.62,0.36,100.316,2.5,122.44
26.39,86.19800000000001,18.8,2.5439999999999996,100.492,2.09,218.78400000000002
26.76,83.81,19.032,4.976000000000001,100.31800000000001,1.52,203.31
27.601999999999997,89.38,16.128,2.13,100.6,3.446,163.5
26.3,74.562,17.357999999999997,0.2,100.63,3.38,108.06
27.832,71.786,16.736,1.1199999999999999,100.56,1.53,114.75
27.832,74.862,16.736,1.274,100.57,1.51,131.81
26.61,83.0,17.88,5.43,100.34,3.1480000000000006,251.94
28.768,61.402,16.588,9.16,100.41,4.71,333.69
26.528000000000002,83.164,19.300000000000004,9.148,100.12,7.05,260.25
25.23,91.62,17.663999999999998,3.368,100.38,3.3560000000000003,211.22600000000003
26.19,79.376,15.49,1.6960000000000002,100.66,3.41,120.81
26.47,70.114,14.805999999999997,0.01,100.67,1.9,81.75
25.978,67.05,17.94,0.062,100.7,2.01,120.564
26.34,81.25,12.464000000000002,0.0,100.672,4.2620000000000005,125.112
28.201999999999998,61.538,12.790000000000001,0.0,100.52,2.14,106.252
27.192,83.81,18.62,1.842,100.276,1.95,180.212
27.746,64.912,18.19,0.0,100.46,2.888,69.44
26.996,69.464,13.535999999999998,0.0,100.48,3.21,97.19
26.15,77.44,18.982,4.916,100.356,3.4520000000000004,82.88
27.18,79.186,18.25,0.04,100.28,2.8980000000000006,221.17399999999998
26.65,84.386,18.37,1.69,100.39000000000001,2.19,189.862
27.806000000000004,82.94,17.33,0.17600000000000002,100.35799999999999,2.85,86.69
26.904000000000003,75.012,16.467999999999996,0.41,100.49,2.716,167.45
26.320000000000004,79.3,17.82,2.478,100.47,1.81,161.23600000000002
26.85,81.44,17.7,6.206,100.54,3.57,97.06
26.96,79.75,18.900000000000002,6.160000000000001,100.374,3.0,87.44
28.008,65.574,17.46,0.13,100.47999999999999,2.9699999999999998,45.94
27.28,77.46000000000001,17.27,0.5,100.436,2.588,188.11599999999999
27.776,78.724,18.13,2.292,100.54599999999999,2.426,68.88
26.32,88.25,18.8,8.64,100.72,2.16,47.62
26.62,66.474,15.576000000000002,0.02,100.74,1.6,66.94
27.05,77.38,19.642000000000003,1.6900000000000002,100.32,3.3659999999999997,93.81
27.956,75.88,17.21,0.22,100.554,1.54,108.3
27.24,81.69,18.19,0.0,100.65,1.44,160.88
27.741999999999997,80.12,17.52,0.0,100.66199999999999,2.59,125.93800000000002
25.988,81.564,17.224,2.3579999999999997,100.526,2.05,138.862
26.83,77.25,16.72,0.87,100.46,1.38,92.25
27.380000000000003,80.12,17.4,1.58,100.39,1.55,170.0
27.4,78.624,18.19,0.35,100.36,1.07,185.44
28.2,87.648,18.554,11.964,100.32,3.082,244.81
28.822000000000003,89.81,17.968,9.52,100.29,2.4859999999999998,203.322
25.73,86.0,18.052,3.56,100.38,1.5,210.56
25.41,79.45,17.64,2.24,100.54,2.4,177.94
26.726,82.38,17.65,2.12,100.47200000000001,2.906,127.19
28.382000000000005,69.798,15.770000000000001,0.06,100.71,3.9579999999999997,111.44
29.142000000000003,71.4,15.174000000000001,1.77,100.74,5.09,262.94
23.58,68.886,16.322,6.3,100.67,4.12,100.94
24.81,83.56,16.3,0.76,100.69,3.55,62.69
28.45,84.62,17.21,7.49,100.79,3.8,91.31
26.996,66.05199999999999,13.034,0.0,100.77,3.95,98.94
26.23,79.88,16.66,3.2800000000000002,100.412,2.75,91.62
25.68,75.56,17.616,11.278,100.476,3.2,90.06
29.758,75.56,15.38,0.42400000000000004,100.482,3.8200000000000003,85.44
28.656,75.56,15.62,0.04,100.72,3.05,94.75
26.73,71.12,15.14,2.602,100.69,4.08,96.69
28.004,82.512,18.848,0.18,100.452,2.88,82.25
27.69,72.12,16.054,1.936,100.6,2.988,138.0
26.758,69.352,15.11,0.0,100.572,1.8,128.12
26.640000000000004,68.888,12.39,0.0,100.5,1.23,154.44
25.875999999999998,69.19,18.348,0.82,100.41600000000001,1.59,169.838
27.41,75.06,16.6,1.52,100.31599999999999,2.7039999999999997,169.5
28.944,80.814,15.81,1.97,100.54,4.008000000000001,181.62600000000003
28.142000000000003,61.64,14.28,0.6719999999999999,100.514,3.7459999999999996,72.19
27.318,79.938,13.85,0.842,100.54,2.18,114.298
28.07,66.75,15.08,0.0,100.56,1.84,130.31
28.33,72.938,14.83,0.0,100.682,2.632,135.498
25.839999999999996,77.214,14.28,0.05600000000000001,100.73,2.288,71.12
26.32,62.06,17.834,5.532,100.352,2.652,56.69
24.98,59.69,10.8,0.0,100.79,1.92,127.94
27.286,69.05,13.953999999999999,0.002,100.84,3.2079999999999997,103.12
26.14,61.06,12.15,0.0,100.79,1.56,118.38
26.252,62.06,12.76,0.45,100.44200000000001,1.41,200.25
26.996000000000002,69.988,13.779999999999998,0.0,100.74,1.79,98.62
27.37,66.5,18.824,0.41600000000000004,100.36,3.5119999999999996,130.38
28.01,60.75,13.61,0.0,100.73,3.4,105.44
27.53,59.75,12.51,5.254,100.3,3.092,135.69
28.21,60.81,13.55,1.7739999999999998,100.55600000000001,2.2,94.56
28.35,67.3,14.538,3.3200000000000003,100.66,2.45,114.56
28.7,66.06,15.2,0.0,100.7,2.92,122.31
27.062,69.564,12.644000000000002,0.0,100.572,2.6000000000000005,124.19
28.514,62.138,12.594,0.0,100.7,2.91,114.19
28.05,65.44,14.22,0.0,100.62,4.3,130.0
28.61,70.85,14.624,0.008,100.65,3.69,133.0
28.54,76.064,16.944,3.0420000000000003,100.484,3.31,136.62
28.854000000000003,64.69,14.11,0.0,100.68,3.136,133.81
26.727999999999998,62.25,13.524000000000001,0.002,100.84,2.4840000000000004,86.738
28.73,73.212,13.976000000000003,8.661999999999999,100.88,4.9,133.612
28.625999999999998,57.69,15.14,0.08600000000000001,100.388,3.3600000000000003,86.12
29.910000000000004,55.94,12.15,0.0,100.92,4.58,133.3
28.734,72.724,14.719999999999999,0.012,100.74,4.45,109.12
28.15,73.612,18.041999999999998,2.996,100.38399999999999,4.25,106.0
27.732,87.86,17.434,9.424,100.368,4.43,140.81199999999998
28.42,65.75,15.856,2.194,100.59599999999999,3.47,124.75
28.2,63.152,12.815999999999999,0.0,100.68,4.59,124.80199999999999
28.66,65.69,15.14,0.012,100.76,4.84,130.69
28.07,56.814,13.732,0.0,100.662,2.718,128.06
28.96,63.31,15.772000000000002,0.258,100.412,3.336,126.88
29.576,69.762,14.89,0.0,100.61,4.52,126.328
26.718,63.688,13.43,0.0,100.56,4.83,122.25
28.7,59.56,16.344,0.324,100.386,4.25,135.0
28.61,60.56,13.73,0.0,100.58,6.12,118.06
28.48,64.126,12.76,0.0,100.52799999999999,5.73,144.72600000000003
28.177999999999997,54.19,12.27,0.0,100.616,2.072,122.678
29.08,57.5,18.176,3.71,100.43,4.69,123.56
29.471999999999998,58.06,13.31,0.23199999999999998,100.598,3.504,117.44
28.65,80.538,15.930000000000001,0.8099999999999999,100.398,3.4619999999999997,119.75
27.52,84.4,18.419999999999998,4.016,100.39,4.05,202.536
28.04,64.926,13.98,0.0,100.42,4.5,143.62
27.81,73.662,13.49,0.382,100.49,4.25,138.38
29.13,62.31,14.22,0.0,100.57,3.43,153.75
29.63,67.226,14.47,18.354000000000003,100.30999999999999,3.38,173.064
27.973999999999997,59.69,14.4,2.058,100.57,4.59,146.98600000000002
28.508,69.598,16.212,0.8899999999999999,100.54,4.36,139.94
28.728,58.69,14.04,0.0,100.61,3.6,166.69
30.61,58.94,14.53,0.23,100.55,2.88,177.62
27.820000000000004,74.138,15.75,1.81,100.62,4.1,172.698
30.61,62.513999999999996,13.79,0.0,100.64,4.83,128.62
30.43,75.788,15.354,8.662,100.75,4.91,126.06
30.75,68.314,14.04,0.018,100.69,4.52,118.8
31.21,53.5,13.98,0.14,100.462,2.6719999999999997,114.94
31.57,53.5,14.53,2.306,100.502,3.34,108.75
30.89,53.12,16.798,3.8019999999999996,100.41400000000002,4.41,175.41
30.53,73.988,14.404000000000002,7.523999999999999,100.382,5.22,124.56
28.176000000000005,74.976,14.83,0.0,100.584,2.058,117.61599999999999
30.6,61.31,15.99,0.13,100.46,4.41,139.5
30.79,61.44,16.3,2.07,100.43,3.07,151.31
29.94,73.324,17.236,4.58,100.42,4.43,135.25
29.56,62.45,16.688,2.092,100.364,3.7639999999999993,116.62
30.13,61.81,13.451999999999998,7.558,100.498,2.768,115.62
30.75,56.88,14.59,0.01,100.58,6.02,108.75
30.41,58.44,14.89,0.0,100.58599999999998,6.02,119.19
25.648000000000003,62.06,16.357999999999997,2.63,100.428,4.13,177.15
25.880000000000003,76.936,16.24,0.02,100.36,4.25,159.38
30.87,62.5,16.42,2.27,100.38,3.52,157.44
26.968,70.874,16.11,0.02,100.468,2.042,135.62
30.71,67.15,15.38,0.01,100.574,3.8,99.686
30.66,55.19,15.220000000000002,0.03,100.57,4.5,120.62
26.188,74.49,16.05,2.332,100.57,4.61,178.738
28.052,75.414,17.58,3.662,100.346,2.026,173.424
29.04,65.62,15.394,1.258,100.58,3.49,143.38
27.779999999999994,71.262,14.53,3.806,100.51,2.464,127.81199999999998
27.203999999999997,70.35,16.17,0.0,100.49,2.806,132.02800000000002
27.637999999999998,69.896,16.786,8.847999999999999,100.38,4.42,135.75
28.465999999999998,68.91,14.183999999999997,0.0,100.37,4.49,141.314
31.93,59.25,16.17,4.5920000000000005,100.33,3.7,132.31
32.09,60.19,16.91,5.848,100.22,3.35,150.62
30.54,62.38,16.6,2.16,100.31,3.56,150.62
28.137999999999998,78.438,17.64,6.76,100.41,3.66,161.66199999999998
27.433999999999997,74.276,16.85,0.43,100.45,2.5620000000000003,143.44
28.594,62.75,16.124000000000002,0.01,100.44,3.404,135.75
31.12,62.0,17.174,0.2,100.488,3.408,149.324
27.472,66.19,14.88,0.466,100.37,2.6580000000000004,148.88
31.12,63.12,17.565999999999995,5.086,100.31,3.76,142.5
27.145999999999997,64.912,14.206,0.0,100.2,3.37,161.38
28.606,57.19,19.518000000000004,6.925999999999999,100.11,3.91,226.598
29.833999999999996,58.75,16.85,0.05600000000000001,100.328,2.066,167.18800000000002
32.25,58.762,16.2,1.8519999999999999,100.38199999999999,3.594,138.12
33.01,56.81,16.48,2.234,100.33,4.55,116.31
27.698,53.94,15.93,0.0,100.22,4.91,123.88
27.312,84.6,19.03,12.838000000000003,100.22,5.01,128.88
28.006,56.81,18.336000000000002,8.656000000000002,100.2,4.85,136.25
27.166000000000004,67.94,18.49,2.0040000000000004,100.35,2.582,143.9
26.65,77.386,16.357999999999997,2.48,100.47,3.2,158.19
30.73,67.38,18.07,1.8739999999999999,100.494,2.474,128.19
27.856,61.89,15.463999999999999,0.0,100.3,3.224,164.08800000000002
30.76,64.0,17.4,2.96,100.29,2.37,223.19
28.088,75.788,19.092,7.7780000000000005,100.35,2.52,172.44
28.78,80.462,17.748,0.5900000000000001,100.384,2.16,183.81
27.142000000000003,80.202,16.918,0.43,100.45,2.74,173.94
